duration,definition,viewCount,likeCount,commentCount,publishedAt,channelId,title,description,localized,tags,k
PT26M1S,hd,22717,231,0,2021-01-19T14:25:46Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 1 Music and Arts  Q1 Ep 3  Iba't ibang Kasangkapan at Kagamitan sa Pagguhit,"Grade 1 Music and Arts
Quarter 1
Episode 3 : Iba't ibang Kasangkapan at Kagamitan sa Pagguhit ng Sarili , Pamilya, Tahanan, at Paaralan
Teacher : Rafael Martinez","{'title': ""Grade 1 Music and Arts  Q1 Ep 3  Iba't ibang Kasangkapan at Kagamitan sa Pagguhit"", 'description': ""Grade 1 Music and Arts\nQuarter 1\nEpisode 3 : Iba't ibang Kasangkapan at Kagamitan sa Pagguhit ng Sarili , Pamilya, Tahanan, at Paaralan\nTeacher : Rafael Martinez""}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",1
PT23M1S,hd,11134,102,0,2021-01-19T14:14:56Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 1 Music and Arts Q1 Ep 4 Iba't ibang kasangkapan at Kagamitan sa Pagguhit ng Sarili,"Grade 1 Music and Arts
Quarter 1
Episode 4 : Iba't ibang kasangkapan at Kagamitan sa Pagguhit ng Sarili , Pamilya, Tahanan, at Paaralan
Teacher : Rafael martinez","{'title': ""Grade 1 Music and Arts Q1 Ep 4 Iba't ibang kasangkapan at Kagamitan sa Pagguhit ng Sarili"", 'description': ""Grade 1 Music and Arts\nQuarter 1\nEpisode 4 : Iba't ibang kasangkapan at Kagamitan sa Pagguhit ng Sarili , Pamilya, Tahanan, at Paaralan\nTeacher : Rafael martinez""}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",1
PT23M1S,hd,7603,66,0,2021-08-25T06:49:45Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 1 Music and Arts Q1 Ep 5 Kagamitan sa Pagguhit / Apatang Sukat ng Pulso,"Grade 1 Music and Arts
Quarter 1
Episode 5 : Iba't ibang Kasangkapan at Kagamitan sa Pagguhit ng Sarili, Pamilya, Tahanan at Paaralan / Apatang Sukat ng Pulso
Teacher : Rafael Martinez and Romarie Punongbayan","{'title': 'Grade 1 Music and Arts Q1 Ep 5 Kagamitan sa Pagguhit / Apatang Sukat ng Pulso', 'description': ""Grade 1 Music and Arts\nQuarter 1\nEpisode 5 : Iba't ibang Kasangkapan at Kagamitan sa Pagguhit ng Sarili, Pamilya, Tahanan at Paaralan / Apatang Sukat ng Pulso\nTeacher : Rafael Martinez and Romarie Punongbayan""}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",1
PT23M17S,hd,8928,65,0,2021-01-19T14:34:14Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 1 Music and Arts  Q1 Ep 6  Ang Paborito Kong Halaman,"Grade 1 Music and Arts 
Quarter 1
Episode 6 : Ang Paborito Kong Halaman
Teacher : Eujan G. Abracia","{'title': 'Grade 1 Music and Arts  Q1 Ep 6  Ang Paborito Kong Halaman', 'description': 'Grade 1 Music and Arts \nQuarter 1\nEpisode 6 : Ang Paborito Kong Halaman\nTeacher : Eujan G. Abracia'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",1
PT23M1S,hd,17341,153,0,2021-01-19T14:34:58Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 1 Music and Arts Q1 Ep 7 Ang Paborito kong Halaman,"Grade 1 Music and Arts
Quarter 1
Episode 7 : Ang Paborito kong Halaman
Teacher : Eujan Abracia","{'title': 'Grade 1 Music and Arts Q1 Ep 7 Ang Paborito kong Halaman', 'description': 'Grade 1 Music and Arts\nQuarter 1\nEpisode 7 : Ang Paborito kong Halaman\nTeacher : Eujan Abracia'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",1
PT23M1S,hd,8106,64,0,2021-01-19T14:37:08Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 1 Music and Arts Q1 Ep 8 Ang Paborito Kong Halaman,"Grade 1 Music and Arts
Quarter 1
Episode 8 : Ang Paborito Kong Halaman
Teacher : Eujan Abracia","{'title': 'Grade 1 Music and Arts Q1 Ep 8 Ang Paborito Kong Halaman', 'description': 'Grade 1 Music and Arts\nQuarter 1\nEpisode 8 : Ang Paborito Kong Halaman\nTeacher : Eujan Abracia'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",1
PT22M31S,hd,21898,229,0,2020-11-04T14:51:26Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 1 MTB Q1 Ep2: Paggamit sa Terminong Kaugnay sa Aklat,"Grade 1 Mother Tongue-Based Multilingual Education
Quarter 1
Episode 2 : Paggamit sa Terminong Kaugnay sa Aklat
Teacher :  Gerry L. Rivas","{'title': 'Grade 1 MTB Q1 Ep2: Paggamit sa Terminong Kaugnay sa Aklat', 'description': 'Grade 1 Mother Tongue-Based Multilingual Education\nQuarter 1\nEpisode 2 : Paggamit sa Terminong Kaugnay sa Aklat\nTeacher :  Gerry L. Rivas'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module']",1
PT24M1S,hd,63607,728,0,2020-11-21T08:25:59Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 1 MTB Q1 Ep3: Pagbasa ng mga Salita,"Grade 1 Mother Tongue-Based Multilingual Education
Quarter 1
Episode 3 : Pagbasa ng mga Salitang Angkop sa Unang Baitang nang may Tamang Bilis at Kahusayan
Teacher : Gerry L. Rivas","{'title': 'Grade 1 MTB Q1 Ep3: Pagbasa ng mga Salita', 'description': 'Grade 1 Mother Tongue-Based Multilingual Education\nQuarter 1\nEpisode 3 : Pagbasa ng mga Salitang Angkop sa Unang Baitang nang may Tamang Bilis at Kahusayan\nTeacher : Gerry L. Rivas'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",1
PT23M1S,hd,37941,440,0,2020-11-21T08:28:24Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 1 MTB Q1 Ep4: Pagtukoy sa mga Salitang Magkasingtunog,"Grade 1 Mother Tongue-Based Multilingual Education
Quarter 1
Episode 4 : Pagtukoy sa mga Salitang Magkasingtunog
Teacher : Gerry L. RIvas","{'title': 'Grade 1 MTB Q1 Ep4: Pagtukoy sa mga Salitang Magkasingtunog', 'description': 'Grade 1 Mother Tongue-Based Multilingual Education\nQuarter 1\nEpisode 4 : Pagtukoy sa mga Salitang Magkasingtunog\nTeacher : Gerry L. RIvas'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",1
PT23M31S,hd,37622,344,0,2021-02-08T03:46:18Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 1 MTB-MLE Q1 Ep 5  Pagbibigay ng Ngalan at Umpisa Tunog ng Bagay o Larawan,"Grade 1 Mother Tongue-Based Multilingual Education
Quarter 1
Episode 5 : Pagbibigay ng Ngalan at Umpisa Tunog ng Bagay o Larawan
Teacher : Gerry Rivas","{'title': 'Grade 1 MTB-MLE Q1 Ep 5  Pagbibigay ng Ngalan at Umpisa Tunog ng Bagay o Larawan', 'description': 'Grade 1 Mother Tongue-Based Multilingual Education\nQuarter 1\nEpisode 5 : Pagbibigay ng Ngalan at Umpisa Tunog ng Bagay o Larawan\nTeacher : Gerry Rivas'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",1
PT21M52S,hd,12470,108,0,2021-02-08T03:46:13Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 1 MTB-MLE Q1 Ep 6 Pagpapahayag ng Ideya sa Pamamagitan ng Iba't ibang Simbolo,"Grade 1 Mother Tongue-Based Multilingual Education
Quarter 1
Episode 6 : Pagpapahayag ng Ideya sa Pamamagitan ng Iba't ibang Simbolo
Teacher : Gerry Rivas","{'title': ""Grade 1 MTB-MLE Q1 Ep 6 Pagpapahayag ng Ideya sa Pamamagitan ng Iba't ibang Simbolo"", 'description': ""Grade 1 Mother Tongue-Based Multilingual Education\nQuarter 1\nEpisode 6 : Pagpapahayag ng Ideya sa Pamamagitan ng Iba't ibang Simbolo\nTeacher : Gerry Rivas""}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",1
PT25M1S,hd,8932,81,0,2020-12-18T03:28:37Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 1 MTB Q1 Ep7: Paghubog sa Kahusayan sa Pagsagot sa mga Tanong Hango sa Kwentong Maririning ...,"Grade 1 Mother Tongue-Based Multilingual Education
Quarter 1
Episode 7 : Paghubog sa Kahusayan sa Pagsagot sa mga Tanong Hango sa mga Kwentong Maririning at Mababasa
Teacher : Gerry Rivas","{'title': 'Grade 1 MTB Q1 Ep7: Paghubog sa Kahusayan sa Pagsagot sa mga Tanong Hango sa Kwentong Maririning ...', 'description': 'Grade 1 Mother Tongue-Based Multilingual Education\nQuarter 1\nEpisode 7 : Paghubog sa Kahusayan sa Pagsagot sa mga Tanong Hango sa mga Kwentong Maririning at Mababasa\nTeacher : Gerry Rivas'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",1
PT25M1S,hd,7761,91,0,2020-12-18T03:14:10Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 1 MTB Q1 Ep8: Paggamit ng Karaniwang Ekspresyon at Magalang na Pananalita,"Grade 1 Mother Tongue-Based Multilingual Education
Quarter 1
Episode 8 : Paggamit ng Karaniwang Ekspresyon at Magalang na Pananalita
Teacher : Gerry Rivas","{'title': 'Grade 1 MTB Q1 Ep8: Paggamit ng Karaniwang Ekspresyon at Magalang na Pananalita', 'description': 'Grade 1 Mother Tongue-Based Multilingual Education\nQuarter 1\nEpisode 8 : Paggamit ng Karaniwang Ekspresyon at Magalang na Pananalita\nTeacher : Gerry Rivas'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",1
PT19M1S,hd,8689,75,0,2021-02-08T03:41:18Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 1 MTB-MLE Q1 Ep 9 Pagbibigay ng Pares ng mga Salitang Magkasingtunog,"Grade 1 Mother Tongue-Based Multilingual Education
Quarter 1
Episode 9 : Pagbibigay ng Pares ng mga Salitang Magkasingtunog mula sa Kuwentong Napakinggan
Teacher : Gerry Rivas","{'title': 'Grade 1 MTB-MLE Q1 Ep 9 Pagbibigay ng Pares ng mga Salitang Magkasingtunog', 'description': 'Grade 1 Mother Tongue-Based Multilingual Education\nQuarter 1\nEpisode 9 : Pagbibigay ng Pares ng mga Salitang Magkasingtunog mula sa Kuwentong Napakinggan\nTeacher : Gerry Rivas'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",1
PT20M31S,hd,8170,86,0,2021-02-08T03:38:07Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 1 MTB-MLE Q1 Ep 10 Paghahambing sa Malalaki at Maliliit n Letra,"Grade 1 Mother Tongue-Based Multilingual Education
Quarter 1
Episode 10 : Paghahambing sa Malalaki at Maliliit n Letra
Teacher : Gerry Rivas","{'title': 'Grade 1 MTB-MLE Q1 Ep 10 Paghahambing sa Malalaki at Maliliit n Letra', 'description': 'Grade 1 Mother Tongue-Based Multilingual Education\nQuarter 1\nEpisode 10 : Paghahambing sa Malalaki at Maliliit n Letra\nTeacher : Gerry Rivas'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",1
PT21M31S,hd,7856,75,0,2021-02-08T03:29:52Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 1 MTB-MLE Q1 Ep 11 Pagbbibigay Kahulugan ng mga Salita,"Grade 1 Mother Tongue-Based Multilingual Education
Quarter 1
Episode 11: Pagbbibigay Kahulugan ng mga Salita sa Pamamagitan ng Realia, Larawan, at Galaw o Kilos
Teacher : Gerry L. Rivas","{'title': 'Grade 1 MTB-MLE Q1 Ep 11 Pagbbibigay Kahulugan ng mga Salita', 'description': 'Grade 1 Mother Tongue-Based Multilingual Education\nQuarter 1\nEpisode 11: Pagbbibigay Kahulugan ng mga Salita sa Pamamagitan ng Realia, Larawan, at Galaw o Kilos\nTeacher : Gerry L. Rivas'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",1
PT22M1S,hd,4710,52,0,2020-12-18T09:48:22Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 1 MTB Q1 Ep12:  Pangkatang Pagbikas at Pag-awit ng mga Kilalang Tugma at Awitin,"Grade 1 Mother Tongue-Based Muiltilingual Education
Quarter 1
Episode 12: Pangkatang Pagbikas at Pag-awit ng mga Kilalang Tugma at Awitin
Teacher: Gerry Rivas","{'title': 'Grade 1 MTB Q1 Ep12:  Pangkatang Pagbikas at Pag-awit ng mga Kilalang Tugma at Awitin', 'description': 'Grade 1 Mother Tongue-Based Muiltilingual Education\nQuarter 1\nEpisode 12: Pangkatang Pagbikas at Pag-awit ng mga Kilalang Tugma at Awitin\nTeacher: Gerry Rivas'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",1
PT24M1S,hd,8712,92,0,2020-12-18T13:52:33Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 1 MTB Q1 Ep13: Pagsulat ng mga Letra Ayon sa Tamang Laki at Layo sa Isa't Isa,"Grade 1 Mother Tongue-Based Muiltilingual Education
Quarter 1
Episode 13: Pagsulat ng mga Letra Ayon sa Tamang Laki at Layo sa Isa't Isa/Pagtukoy sa Tunog ng Unang Letra
Teacher: Sir Gerry Rivas","{'title': ""Grade 1 MTB Q1 Ep13: Pagsulat ng mga Letra Ayon sa Tamang Laki at Layo sa Isa't Isa"", 'description': ""Grade 1 Mother Tongue-Based Muiltilingual Education\nQuarter 1\nEpisode 13: Pagsulat ng mga Letra Ayon sa Tamang Laki at Layo sa Isa't Isa/Pagtukoy sa Tunog ng Unang Letra\nTeacher: Sir Gerry Rivas""}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",1
PT26M35S,hd,15841,182,0,2021-01-04T22:47:56Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 1 MTB MLE Ep14: Pagtutugma ng Salita sa Wastong Larawan,"Grade 1 MOTHER TONGUE-BASED MULTILINGUAL EDUCATION
Episode 14: Pagtutugma ng Salita sa Wastong Larawan
Teacher: Sir Gerry Rivas","{'title': 'Grade 1 MTB MLE Ep14: Pagtutugma ng Salita sa Wastong Larawan', 'description': 'Grade 1 MOTHER TONGUE-BASED MULTILINGUAL EDUCATION\nEpisode 14: Pagtutugma ng Salita sa Wastong Larawan\nTeacher: Sir Gerry Rivas'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",1
PT24M22S,hd,16080,177,0,2021-01-04T22:47:49Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 1 MTB MLE  Ep15: Tamang Pagbabasa at Pagbibigay ng Tamang Pagkakasunod-sunod ...,"Grade 1 MOTHER TONGUE-BASED MULTILINGUAL EDUCATION
Episode 15: Tamang Pagbabasa at Pagbibigay ng Tamang
Pagkakasunod-sunod ng mga Pangyayari sa Kuwento
Teacher: Sir Gerry L. Rivas","{'title': 'Grade 1 MTB MLE  Ep15: Tamang Pagbabasa at Pagbibigay ng Tamang Pagkakasunod-sunod ...', 'description': 'Grade 1 MOTHER TONGUE-BASED MULTILINGUAL EDUCATION\nEpisode 15: Tamang Pagbabasa at Pagbibigay ng Tamang\nPagkakasunod-sunod ng mga Pangyayari sa Kuwento\nTeacher: Sir Gerry L. Rivas'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",1
PT24M31S,hd,4257,44,0,2021-08-25T09:55:18Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 1 MTB Q1 Ep16: Pagtukoy sa Kuwentong Binasa,"Grade 1 Mother Tongue-Based Multilingual Education
Quarter 1
Episode 16:
1. Pakikilahok nang Mabuti sa Kuwentong Binasa sa Pamamagitan ng Pagkokomento at Pagtatanong
2. Pagtukoy ng Nagsasalita sa Binasang Kuwento o Tula
3. Paghula sa Katapusan ng Kuwentong Napakinggan
Teacher: Gerry Rivas","{'title': 'Grade 1 MTB Q1 Ep16: Pagtukoy sa Kuwentong Binasa', 'description': 'Grade 1 Mother Tongue-Based Multilingual Education\nQuarter 1\nEpisode 16:\n1. Pakikilahok nang Mabuti sa Kuwentong Binasa sa Pamamagitan ng Pagkokomento at Pagtatanong\n2. Pagtukoy ng Nagsasalita sa Binasang Kuwento o Tula\n3. Paghula sa Katapusan ng Kuwentong Napakinggan\nTeacher: Gerry Rivas'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",1
PT23M16S,hd,33183,384,0,2020-11-07T03:31:23Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 1 Math Q1 Ep3: Bilang na Higit ng Isa sa Naibigay na Bilang,"Grade 1 Math
Quarter 1
Episode 3 : Bilang na Higit ng Isa sa Naibigay na Bilang
Teacher : Maria Luisa San Miguel","{'title': 'Grade 1 Math Q1 Ep3: Bilang na Higit ng Isa sa Naibigay na Bilang', 'description': 'Grade 1 Math\nQuarter 1\nEpisode 3 : Bilang na Higit ng Isa sa Naibigay na Bilang\nTeacher : Maria Luisa San Miguel'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module']",1
PT23M2S,hd,16543,173,0,2021-01-15T14:46:03Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 1 Math Q1 Ep 4 Bilang na Kulang ng Isa sa Naibigay na Bilang,"Grade 1 Math
Quarter 1
Episode 4 : Bilang na Kulang ng Isa sa Naibigay na Bilang
Teacher : Maria Luisa R. San Miguel","{'title': 'Grade 1 Math Q1 Ep 4 Bilang na Kulang ng Isa sa Naibigay na Bilang', 'description': 'Grade 1 Math\nQuarter 1\nEpisode 4 : Bilang na Kulang ng Isa sa Naibigay na Bilang\nTeacher : Maria Luisa R. San Miguel'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",1
PT20M31S,hd,43315,468,0,2020-11-07T03:25:02Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 1 Math Q1 Ep5: Regrouping Sets of Ones into Sets of Tens Using Objects,"Grade 1 Math
Quarter 1
Episode 5 : Regrouping Sets of Ones into Sets of Tens Using Objects
Teacher : Maria Luisa San Miguel","{'title': 'Grade 1 Math Q1 Ep5: Regrouping Sets of Ones into Sets of Tens Using Objects', 'description': 'Grade 1 Math\nQuarter 1\nEpisode 5 : Regrouping Sets of Ones into Sets of Tens Using Objects\nTeacher : Maria Luisa San Miguel'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module']",1
PT21M36S,hd,22076,232,0,2020-12-28T03:10:20Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 1 Math Q1 Ep6: Regrouping Sets of Ones to Sets of Tens and Sets of Tens into Hundreds,"Grade 1 Math
Quarter 1
Episode 6: Regrouping Sets of Ones to Sets of Tens and Sets of Tens into Hundreds Using Objects
Teacher: Maria Luisa San Miguel","{'title': 'Grade 1 Math Q1 Ep6: Regrouping Sets of Ones to Sets of Tens and Sets of Tens into Hundreds', 'description': 'Grade 1 Math\nQuarter 1\nEpisode 6: Regrouping Sets of Ones to Sets of Tens and Sets of Tens into Hundreds Using Objects\nTeacher: Maria Luisa San Miguel'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",1
PT21M33S,hd,14765,181,0,2020-12-02T08:34:11Z,UCwQhhYZDmqyNj9hjJ-xH0rw,"Grade 1 Math Q1 Ep7: Comparing Two Sets Using the Expressions Less Than, More Than, and As Many As","Grade 1 Math
Quarter 1
Episode 7 :  Comparing Two Sets Using the Expressions ""Less Than"", ""More Than"", and ""As Many As""
Teacher : Maria Luisa San Miguel","{'title': 'Grade 1 Math Q1 Ep7: Comparing Two Sets Using the Expressions Less Than, More Than, and As Many As', 'description': 'Grade 1 Math\nQuarter 1\nEpisode 7 :  Comparing Two Sets Using the Expressions ""Less Than"", ""More Than"", and ""As Many As""\nTeacher : Maria Luisa San Miguel'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",1
PT20M11S,hd,18365,175,0,2021-01-14T09:31:02Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 1 Math Q1 Ep 8: Ordering Sets from Least to Greatest and Vice Versa,"Grade 1 Math
Quarter 1
Episode 8 : Ordering Sets from Least to Greatest and Vice Versa
Teacher : Maria Luisa San Miguel","{'title': 'Grade 1 Math Q1 Ep 8: Ordering Sets from Least to Greatest and Vice Versa', 'description': 'Grade 1 Math\nQuarter 1\nEpisode 8 : Ordering Sets from Least to Greatest and Vice Versa\nTeacher : Maria Luisa San Miguel'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",1
PT22M34S,hd,19674,259,0,2021-01-14T09:21:39Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 1 Math Q1 Ep 9 Reading and Writing Numbers Up to 100 in Symbols and in Words,"Grade 1 Math
Quarter 1
Episode 9 : Reading and Writing Numbers Up to 100 in Symbols and in Words
Teacher : Maria Luisa San Miguel","{'title': 'Grade 1 Math Q1 Ep 9 Reading and Writing Numbers Up to 100 in Symbols and in Words', 'description': 'Grade 1 Math\nQuarter 1\nEpisode 9 : Reading and Writing Numbers Up to 100 in Symbols and in Words\nTeacher : Maria Luisa San Miguel'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",1
PT20M8S,hd,29250,321,0,2021-01-26T04:05:12Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 1 Math Q1 Ep 10 isualizing and Giving the Place Value and Value of a Digit,"Grade 1 Math
Quarter 1
Episode 10 : Visualizing and Giving the Place Value and Value of a Digit in One and Two Digit Numbers
Teacher : Maria Luisa San Miguel","{'title': 'Grade 1 Math Q1 Ep 10 isualizing and Giving the Place Value and Value of a Digit', 'description': 'Grade 1 Math\nQuarter 1\nEpisode 10 : Visualizing and Giving the Place Value and Value of a Digit in One and Two Digit Numbers\nTeacher : Maria Luisa San Miguel'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",1
PT20M26S,hd,13262,158,0,2021-01-14T08:39:40Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 1 Math Q1 EP 11  Rename Numbers into Tens and Ones,"Grade 1 Math
Quarter 1
Episode 11 : Rename Numbers into Tens and Ones
Teacher : Ma. Luisa San Miguel","{'title': 'Grade 1 Math Q1 EP 11  Rename Numbers into Tens and Ones', 'description': 'Grade 1 Math\nQuarter 1\nEpisode 11 : Rename Numbers into Tens and Ones\nTeacher : Ma. Luisa San Miguel'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",1
PT21M40S,hd,12855,159,0,2020-12-21T19:50:33Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 1 Math Q1 Ep12: Comparing Numbers Up to 100 Using Relation Symbols and Ordering Them etc,"Grade 1 Math
Quarter 1
Episode 12: Comparing Numbers Up to 100 Using Relation Symbols and Ordering Them in Increasing or Decreasing Order
Teacher: Maria Luisa San Miguel","{'title': 'Grade 1 Math Q1 Ep12: Comparing Numbers Up to 100 Using Relation Symbols and Ordering Them etc', 'description': 'Grade 1 Math\nQuarter 1\nEpisode 12: Comparing Numbers Up to 100 Using Relation Symbols and Ordering Them in Increasing or Decreasing Order\nTeacher: Maria Luisa San Miguel'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",1
